transaction_id,zone,section,category,price,stock_level,units_sold,promotion,date
420,Women,Clothing,Tops,45.97,128,27,No,2025-12-10
421,Kids,Clothing,Tops,21.11,173,36,Yes,2025-12-29
422,Kids,Accessories,Accessories,10.7,78,38,No,2025-01-30
423,Women,Clothing,Dresses,36.97,189,9,No,2025-05-14
424,Women,Clothing,Outerwear,70.58,78,5,Yes,2025-08-12
425,Women,Clothing,Outerwear,117.35,160,3,Yes,2025-11-05
426,Kids,Clothing,Tops,31.03,117,22,Yes,2025-12-07
427,Women,Perfume,Perfume,36.21,63,15,No,2025-04-02
428,Kids,Accessories,Accessories,23.32,130,11,No,2025-09-30
429,Kids,Accessories,Footwear,96.11,171,23,Yes,2025-12-07
430,Men,Clothing,Outerwear,125.16,166,12,No,2025-09-24
431,Women,Clothing,Tops,54.15,168,31,No,2025-01-05
432,Men,Sportswear,Sportswear,40.17,65,16,No,2025-05-27
433,Women,Accessories,Accessories,19.07,121,20,Yes,2025-08-04
434,Kids,Clothing,Tops,38.01,198,30,No,2025-03-23
435,Kids,Clothing,Tops,41.61,154,22,No,2025-11-25
436,Men,Clothing,Outerwear,161.64,115,9,Yes,2025-10-21
437,Kids,Clothing,Outerwear,121.25,50,8,Yes,2025-01-22
438,Men,Accessories,Accessories,36.16,157,19,No,2025-10-04
439,Women,Clothing,Bottoms,59.32,49,19,No,2025-09-21
440,Women,Clothing,Bottoms,41.78,154,7,No,2025-01-25
441,Men,Clothing,Tops,21.43,155,14,No,2025-07-20
442,Kids,Clothing,Bottoms,58.0,123,13,No,2025-09-17
443,Women,Perfume,Perfume,23.96,118,12,Yes,2025-07-07
444,Men,Clothing,Bottoms,32.89,80,23,No,2025-01-16
445,Women,Clothing,Tops,52.89,143,25,No,2025-11-18
446,Women,Accessories,Accessories,30.01,178,37,No,2025-08-03
447,Women,Accessories,Accessories,37.18,72,16,Yes,2025-08-21
448,Women,Clothing,Outerwear,132.42,72,4,No,2025-08-02
449,Kids,Clothing,Tops,37.64,93,19,No,2025-02-23
450,Women,Accessories,Footwear,104.26,72,19,No,2025-07-10
451,Men,Perfume,Perfume,66.52,31,18,No,2025-09-05
452,Women,Perfume,Perfume,23.26,68,19,Yes,2025-08-29
453,Women,Clothing,Dresses,72.9,57,21,Yes,2025-11-02
454,Men,Accessories,Accessories,38.21,83,38,No,2025-05-01
455,Men,Perfume,Perfume,36.22,174,6,No,2025-04-10
456,Women,Perfume,Perfume,76.58,102,21,No,2025-02-25
457,Kids,Clothing,Outerwear,142.44,176,2,No,2025-08-05
458,Kids,Accessories,Accessories,15.01,168,20,No,2025-01-24
459,Kids,Clothing,Bottoms,58.1,113,13,Yes,2025-07-30
460,Men,Accessories,Accessories,20.8,67,16,No,2025-02-10
461,Kids,Clothing,Bottoms,38.36,124,11,No,2025-07-29
462,Men,Clothing,Bottoms,64.01,35,13,No,2025-11-06
463,Women,Clothing,Bottoms,57.11,192,17,Yes,2025-08-04
464,Kids,Accessories,Footwear,106.34,89,16,Yes,2025-01-28
465,Women,Accessories,Accessories,36.71,32,34,No,2025-02-23
466,Women,Clothing,Bottoms,33.99,93,18,Yes,2025-04-12
467,Women,Accessories,Accessories,13.73,157,12,No,2025-04-21
468,Women,Clothing,Bottoms,53.81,43,15,No,2025-07-07
469,Women,Accessories,Accessories,19.36,175,25,No,2025-04-14
470,Women,Perfume,Perfume,54.52,189,19,No,2025-06-11
471,Men,Accessories,Accessories,10.53,172,10,No,2025-01-07
472,Men,Accessories,Footwear,40.12,62,8,No,2025-08-16
473,Kids,Clothing,Outerwear,125.64,27,2,No,2025-02-14
474,Women,Perfume,Perfume,38.17,176,13,No,2025-08-14
475,Men,Perfume,Perfume,23.58,191,8,No,2025-04-29
476,Men,Sportswear,Sportswear,79.52,197,15,No,2025-01-28
477,Women,Clothing,Outerwear,87.05,125,10,No,2025-10-28
478,Kids,Clothing,Outerwear,157.33,123,5,No,2025-11-17
479,Men,Perfume,Perfume,75.05,76,19,Yes,2025-06-23
480,Women,Accessories,Accessories,37.92,103,29,Yes,2025-09-05
481,Women,Clothing,Dresses,48.12,34,18,Yes,2025-10-21
482,Women,Accessories,Footwear,81.37,65,17,No,2025-01-03
483,Women,Accessories,Accessories,24.44,127,10,Yes,2025-11-27
484,Men,Accessories,Accessories,21.76,89,18,Yes,2025-12-21
485,Kids,Accessories,Footwear,91.26,158,9,No,2025-01-19
486,Kids,Clothing,Dresses,67.34,173,10,Yes,2025-10-12
487,Kids,Clothing,Dresses,71.9,62,20,No,2025-09-04
488,Men,Accessories,Footwear,109.58,113,5,No,2025-03-22
489,Kids,Accessories,Footwear,108.72,112,16,Yes,2025-03-15
490,Men,Sportswear,Sportswear,75.94,189,15,Yes,2025-06-19
491,Women,Perfume,Perfume,63.73,110,9,Yes,2025-12-15
492,Kids,Accessories,Accessories,10.01,28,31,No,2025-06-04
493,Women,Perfume,Perfume,49.68,108,11,No,2025-04-27
494,Women,Perfume,Perfume,23.46,122,18,No,2025-06-22
495,Men,Sportswear,Sportswear,56.56,101,8,No,2025-09-14
496,Women,Accessories,Accessories,39.23,106,19,No,2025-02-10
497,Men,Clothing,Dresses,87.38,41,6,No,2025-08-09
498,Men,Sportswear,Sportswear,49.01,198,7,No,2025-04-19
499,Kids,Clothing,Tops,57.59,59,14,No,2025-05-12
500,Kids,Accessories,Footwear,84.78,135,17,No,2025-02-10
501,Kids,Accessories,Accessories,10.98,87,35,No,2025-07-14
502,Kids,Accessories,Accessories,35.07,183,11,No,2025-01-24
503,Women,Perfume,Perfume,50.94,196,24,No,2025-03-10
504,Kids,Accessories,Accessories,32.97,76,38,No,2025-02-23
505,Women,Clothing,Outerwear,176.77,154,8,No,2025-11-13
506,Kids,Accessories,Accessories,11.56,95,15,No,2025-08-27
507,Men,Clothing,Outerwear,110.72,69,6,No,2025-07-25
508,Men,Accessories,Footwear,121.17,137,8,No,2025-01-22
509,Men,Accessories,Accessories,14.49,35,36,No,2025-07-21
510,Kids,Accessories,Accessories,25.53,158,19,No,2025-09-30
511,Kids,Clothing,Tops,49.16,121,26,No,2025-08-05
512,Kids,Accessories,Accessories,37.99,107,11,No,2025-04-06
513,Kids,Clothing,Dresses,85.26,170,11,No,2025-11-09
514,Men,Accessories,Accessories,11.56,92,22,Yes,2025-12-06
515,Men,Perfume,Perfume,27.13,68,16,No,2025-04-19
516,Kids,Accessories,Accessories,19.36,34,13,No,2025-05-08
517,Women,Clothing,Tops,50.2,182,17,No,2025-10-16
518,Women,Accessories,Accessories,12.93,78,38,No,2025-06-17
519,Kids,Clothing,Outerwear,97.06,99,7,Yes,2025-08-28
520,Women,Perfume,Perfume,77.15,99,15,No,2025-05-28
521,Kids,Accessories,Footwear,66.1,139,23,No,2025-11-24
522,Kids,Accessories,Footwear,124.18,133,20,No,2025-06-28
523,Women,Clothing,Outerwear,62.38,72,12,Yes,2025-05-20
524,Men,Accessories,Accessories,22.92,175,23,No,2025-02-28
525,Men,Accessories,Footwear,78.95,38,9,Yes,2025-02-16
526,Kids,Accessories,Accessories,29.25,154,24,Yes,2025-08-03
527,Kids,Accessories,Footwear,94.1,167,22,No,2025-12-27
528,Men,Sportswear,Sportswear,28.71,176,14,Yes,2025-01-06
529,Women,Clothing,Bottoms,46.14,101,24,No,2025-08-07
530,Men,Sportswear,Sportswear,29.07,150,14,No,2025-10-18
531,Women,Accessories,Footwear,127.17,190,11,Yes,2025-08-18
532,Kids,Clothing,Dresses,71.75,166,24,Yes,2025-11-18
533,Women,Clothing,Dresses,72.23,153,19,No,2025-03-14
534,Men,Sportswear,Sportswear,58.55,119,6,No,2025-03-06
535,Kids,Accessories,Accessories,14.64,98,36,No,2025-02-17
536,Men,Perfume,Perfume,66.34,119,6,No,2025-10-11
537,Men,Clothing,Outerwear,129.95,68,10,No,2025-05-18
538,Men,Clothing,Dresses,41.31,51,10,No,2025-05-25
539,Women,Accessories,Accessories,23.01,182,29,No,2025-05-07
540,Men,Sportswear,Sportswear,72.37,151,13,No,2025-09-05
541,Men,Perfume,Perfume,58.26,189,22,No,2025-06-17
542,Kids,Clothing,Outerwear,165.3,199,2,Yes,2025-03-10
543,Kids,Accessories,Footwear,45.63,80,22,No,2025-11-10
544,Men,Perfume,Perfume,55.69,113,20,No,2025-12-04
545,Women,Perfume,Perfume,69.38,82,17,No,2025-12-24
546,Men,Perfume,Perfume,64.28,27,23,No,2025-07-28
547,Men,Clothing,Dresses,77.98,58,21,No,2025-12-19
548,Women,Clothing,Outerwear,64.2,104,3,No,2025-12-29
549,Kids,Accessories,Footwear,78.48,183,22,No,2025-02-06
550,Kids,Accessories,Footwear,114.23,169,15,No,2025-07-24
551,Women,Perfume,Perfume,23.37,73,8,Yes,2025-05-09
552,Kids,Clothing,Dresses,30.69,140,5,No,2025-12-07
553,Men,Clothing,Outerwear,82.28,40,3,No,2025-04-19
554,Kids,Accessories,Accessories,13.31,88,10,No,2025-10-10
555,Women,Perfume,Perfume,35.29,80,24,No,2025-08-25
556,Kids,Accessories,Footwear,112.84,152,8,No,2025-06-26
557,Women,Accessories,Accessories,16.95,132,30,No,2025-01-06
558,Kids,Clothing,Tops,30.7,188,31,No,2025-03-28
559,Men,Sportswear,Sportswear,72.23,177,13,Yes,2025-06-14
560,Kids,Clothing,Bottoms,57.76,131,17,Yes,2025-04-14
561,Men,Accessories,Accessories,31.97,37,39,Yes,2025-10-16
562,Women,Clothing,Dresses,39.94,189,23,Yes,2025-05-18
563,Kids,Accessories,Accessories,16.67,47,20,Yes,2025-09-04
564,Kids,Accessories,Accessories,17.03,162,39,No,2025-03-13
565,Kids,Clothing,Outerwear,109.89,38,4,No,2025-06-24
566,Women,Clothing,Outerwear,120.01,160,7,No,2025-04-03
567,Kids,Clothing,Bottoms,54.23,83,11,Yes,2025-10-09
568,Men,Perfume,Perfume,26.86,45,21,No,2025-11-10
569,Men,Perfume,Perfume,45.16,81,21,No,2025-09-08
570,Men,Perfume,Perfume,53.64,136,15,No,2025-05-24
571,Men,Accessories,Footwear,102.75,75,5,No,2025-03-27
572,Men,Perfume,Perfume,27.64,137,13,No,2025-12-05
573,Kids,Accessories,Accessories,36.48,150,20,Yes,2025-01-30
574,Men,Sportswear,Sportswear,25.85,147,20,Yes,2025-05-16
575,Women,Accessories,Footwear,56.36,123,8,No,2025-04-26
576,Men,Clothing,Outerwear,114.06,96,14,No,2025-01-20
577,Men,Perfume,Perfume,22.57,86,23,Yes,2025-07-25
578,Kids,Clothing,Dresses,52.47,79,24,Yes,2025-04-17
579,Kids,Accessories,Accessories,34.94,68,18,Yes,2025-05-04
580,Women,Clothing,Bottoms,51.94,172,8,No,2025-09-07
581,Women,Clothing,Bottoms,60.07,58,24,Yes,2025-07-30
582,Men,Perfume,Perfume,30.19,28,10,No,2025-08-03
583,Kids,Clothing,Outerwear,138.5,55,11,No,2025-03-03
584,Women,Accessories,Accessories,31.49,73,25,Yes,2025-02-28
585,Men,Sportswear,Sportswear,57.99,149,16,No,2025-07-26
586,Men,Accessories,Footwear,52.03,134,22,No,2025-03-03
587,Women,Clothing,Tops,43.65,80,10,No,2025-06-05
588,Men,Accessories,Footwear,59.68,119,11,Yes,2025-07-26
589,Kids,Clothing,Dresses,77.2,120,24,No,2025-01-28
590,Men,Clothing,Tops,26.88,144,30,No,2025-03-20
591,Men,Sportswear,Sportswear,27.14,197,20,No,2025-02-25
592,Women,Perfume,Perfume,50.85,176,11,No,2025-08-18
593,Women,Accessories,Footwear,62.41,144,10,Yes,2025-10-03
594,Kids,Clothing,Tops,51.06,80,19,Yes,2025-12-13
595,Kids,Clothing,Tops,28.68,32,26,No,2025-07-06
596,Men,Perfume,Perfume,44.36,177,20,No,2025-03-27
597,Women,Perfume,Perfume,65.86,133,21,No,2025-07-02
598,Kids,Accessories,Accessories,10.16,22,25,No,2025-05-05
599,Women,Perfume,Perfume,54.86,80,23,No,2025-03-15
600,Men,Perfume,Perfume,54.73,67,23,No,2025-05-19
601,Women,Accessories,Accessories,28.56,78,14,No,2025-09-25
602,Women,Accessories,Accessories,23.84,185,34,No,2025-10-15
603,Kids,Clothing,Dresses,51.75,139,15,Yes,2025-05-13
604,Kids,Clothing,Tops,46.37,169,28,No,2025-11-23
605,Men,Perfume,Perfume,32.25,169,22,No,2025-04-03
606,Women,Accessories,Footwear,41.72,131,5,No,2025-02-12
607,Kids,Accessories,Footwear,112.25,185,7,No,2025-03-31
608,Women,Clothing,Outerwear,130.14,196,7,No,2025-01-26
609,Kids,Accessories,Footwear,71.94,169,24,Yes,2025-10-23
610,Women,Accessories,Accessories,28.21,135,32,No,2025-11-14
611,Kids,Clothing,Bottoms,64.52,195,13,No,2025-07-31
612,Men,Accessories,Accessories,28.68,138,34,No,2025-04-05
613,Men,Accessories,Footwear,70.18,72,16,No,2025-03-05
614,Women,Accessories,Accessories,12.55,30,11,Yes,2025-12-30
615,Women,Accessories,Accessories,24.07,121,33,Yes,2025-02-21
616,Kids,Clothing,Bottoms,68.92,145,12,Yes,2025-08-24
617,Kids,Accessories,Accessories,19.79,155,38,Yes,2025-03-01
618,Women,Perfume,Perfume,41.94,183,17,Yes,2025-04-11
619,Women,Accessories,Footwear,53.22,185,6,No,2025-01-11
620,Women,Accessories,Accessories,24.35,29,17,No,2025-12-21
621,Women,Perfume,Perfume,24.94,76,14,Yes,2025-08-14
622,Men,Accessories,Accessories,20.41,37,28,No,2025-04-16
623,Kids,Clothing,Tops,20.69,32,26,No,2025-02-09
624,Women,Perfume,Perfume,51.37,96,20,No,2025-11-28
625,Women,Perfume,Perfume,59.48,67,22,Yes,2025-10-22
626,Kids,Clothing,Bottoms,35.04,160,17,No,2025-08-17
627,Women,Perfume,Perfume,64.17,109,18,No,2025-05-12
628,Kids,Accessories,Accessories,32.25,185,33,Yes,2025-08-10
629,Kids,Accessories,Accessories,15.49,169,38,No,2025-09-04
630,Women,Clothing,Dresses,52.47,118,14,No,2025-07-06
631,Men,Perfume,Perfume,70.71,88,24,No,2025-10-14
632,Women,Clothing,Dresses,61.32,146,8,Yes,2025-05-07
633,Women,Accessories,Accessories,28.82,100,31,Yes,2025-09-30
634,Women,Accessories,Accessories,11.2,193,17,Yes,2025-04-21
635,Kids,Clothing,Tops,15.29,175,34,No,2025-01-02
636,Women,Accessories,Accessories,27.91,122,22,No,2025-08-09
637,Women,Accessories,Footwear,55.36,113,20,No,2025-04-26
638,Kids,Clothing,Bottoms,50.39,72,24,Yes,2025-11-09
639,Men,Accessories,Accessories,14.82,94,11,Yes,2025-10-15
640,Kids,Accessories,Accessories,33.2,155,17,No,2025-09-25
641,Men,Perfume,Perfume,68.09,134,15,No,2025-12-17
642,Men,Clothing,Bottoms,52.26,104,12,No,2025-12-08
643,Women,Accessories,Accessories,32.48,73,17,No,2025-08-15
644,Kids,Clothing,Bottoms,31.2,134,6,No,2025-12-05
645,Kids,Accessories,Accessories,28.34,166,33,No,2025-02-07
646,Kids,Clothing,Tops,37.78,196,20,No,2025-09-26
647,Women,Clothing,Outerwear,101.63,102,11,Yes,2025-08-26
648,Kids,Accessories,Accessories,12.67,67,17,No,2025-07-27
649,Women,Accessories,Footwear,54.84,130,20,No,2025-10-14
650,Kids,Accessories,Accessories,23.4,53,12,Yes,2025-04-28
651,Women,Clothing,Dresses,68.85,123,14,Yes,2025-06-01
652,Men,Perfume,Perfume,65.42,132,19,No,2025-04-15
653,Men,Sportswear,Sportswear,47.62,181,22,No,2025-05-12
654,Kids,Accessories,Accessories,13.21,108,11,Yes,2025-05-29
655,Men,Sportswear,Sportswear,70.7,135,10,No,2025-09-07
656,Women,Perfume,Perfume,46.03,40,9,No,2025-12-29
657,Kids,Clothing,Bottoms,53.26,168,7,No,2025-05-31
658,Kids,Accessories,Footwear,90.45,199,21,Yes,2025-07-22
659,Men,Sportswear,Sportswear,30.74,74,9,Yes,2025-08-25
660,Women,Clothing,Outerwear,68.07,21,2,No,2025-11-03
661,Women,Perfume,Perfume,51.94,95,11,Yes,2025-08-08
662,Women,Accessories,Accessories,10.95,181,32,Yes,2025-12-11
663,Men,Perfume,Perfume,33.1,120,19,No,2025-09-06
664,Kids,Accessories,Footwear,120.8,98,21,Yes,2025-04-09
665,Men,Sportswear,Sportswear,44.94,194,21,No,2025-03-31
666,Men,Clothing,Dresses,58.0,97,17,No,2025-01-14
667,Kids,Accessories,Accessories,27.29,46,22,No,2025-09-02
668,Kids,Accessories,Footwear,101.13,77,21,No,2025-01-26
669,Kids,Clothing,Dresses,54.46,78,22,No,2025-09-30
670,Men,Accessories,Footwear,46.16,147,16,Yes,2025-01-19
671,Kids,Clothing,Tops,44.78,100,12,No,2025-04-10
672,Kids,Accessories,Footwear,115.03,123,21,No,2025-02-19
673,Men,Perfume,Perfume,41.29,160,10,No,2025-08-27
674,Women,Perfume,Perfume,21.75,163,8,No,2025-10-11
675,Men,Accessories,Accessories,12.87,155,33,No,2025-06-08
676,Men,Perfume,Perfume,33.23,27,11,No,2025-04-13
677,Women,Clothing,Outerwear,94.28,49,11,No,2025-07-16
678,Men,Clothing,Tops,47.92,190,39,Yes,2025-12-16
679,Women,Accessories,Accessories,22.94,23,38,No,2025-10-15
680,Women,Accessories,Accessories,24.52,115,18,No,2025-07-31
681,Women,Perfume,Perfume,53.56,125,15,No,2025-04-06
682,Kids,Accessories,Accessories,31.85,152,31,No,2025-10-18
683,Women,Clothing,Bottoms,45.29,30,17,No,2025-01-03
684,Men,Sportswear,Sportswear,35.51,33,5,No,2025-09-08
685,Men,Clothing,Tops,17.96,144,24,No,2025-09-13
686,Kids,Accessories,Accessories,14.81,131,24,No,2025-07-25
687,Women,Clothing,Dresses,53.59,138,13,Yes,2025-12-21
688,Women,Accessories,Accessories,17.05,104,30,No,2025-07-28
689,Women,Accessories,Footwear,43.23,73,15,No,2025-08-31
690,Women,Perfume,Perfume,21.72,109,20,Yes,2025-12-30
691,Kids,Clothing,Tops,16.81,95,37,No,2025-09-03
692,Women,Accessories,Accessories,26.06,98,17,No,2025-03-04
693,Men,Accessories,Accessories,34.17,139,13,No,2025-11-21
694,Women,Accessories,Accessories,28.79,120,39,Yes,2025-09-27
695,Women,Perfume,Perfume,23.08,143,9,No,2025-08-16
696,Kids,Accessories,Footwear,54.52,125,9,No,2025-10-12
697,Men,Accessories,Accessories,20.83,169,25,Yes,2025-12-22
698,Women,Clothing,Tops,46.37,160,20,No,2025-08-09
699,Women,Perfume,Perfume,37.84,166,10,Yes,2025-08-27
700,Kids,Clothing,Bottoms,56.92,151,22,No,2025-12-09
701,Women,Perfume,Perfume,41.63,87,16,Yes,2025-10-25
702,Men,Accessories,Accessories,39.65,166,19,No,2025-06-12
703,Men,Clothing,Outerwear,136.55,114,6,No,2025-07-06
704,Women,Accessories,Footwear,69.73,36,20,No,2025-09-02
705,Kids,Clothing,Bottoms,62.93,138,8,No,2025-11-02
706,Kids,Clothing,Outerwear,119.07,84,13,No,2025-07-18
707,Women,Accessories,Footwear,86.05,38,15,No,2025-06-20
708,Kids,Clothing,Tops,29.59,46,26,No,2025-11-01
709,Women,Accessories,Footwear,74.03,47,14,No,2025-10-23
710,Men,Clothing,Bottoms,59.88,61,19,Yes,2025-07-27
711,Men,Accessories,Accessories,35.48,126,36,No,2025-06-11
712,Women,Clothing,Dresses,54.68,92,16,Yes,2025-01-10
713,Men,Accessories,Footwear,42.51,79,6,No,2025-05-04
714,Women,Perfume,Perfume,58.0,76,18,No,2025-01-15
715,Men,Sportswear,Sportswear,34.12,122,14,No,2025-12-23
716,Women,Accessories,Footwear,122.55,95,10,No,2025-01-22
717,Women,Perfume,Perfume,61.87,119,5,No,2025-05-28
718,Women,Accessories,Accessories,17.61,128,36,Yes,2025-05-29
719,Kids,Accessories,Accessories,10.49,159,25,No,2025-03-28
720,Women,Clothing,Tops,20.68,34,21,No,2025-11-06
721,Kids,Accessories,Footwear,68.64,46,24,No,2025-09-13
722,Kids,Accessories,Accessories,36.74,50,12,No,2025-03-24
723,Women,Accessories,Footwear,88.63,187,17,No,2025-10-18
724,Men,Clothing,Outerwear,70.21,172,7,No,2025-11-21
725,Kids,Clothing,Bottoms,33.8,191,15,No,2025-02-23
726,Kids,Clothing,Dresses,82.42,118,24,No,2025-07-12
727,Kids,Accessories,Accessories,19.17,100,11,No,2025-11-22
728,Men,Sportswear,Sportswear,32.33,150,7,No,2025-12-30
729,Men,Sportswear,Sportswear,66.44,23,23,No,2025-04-12
730,Kids,Clothing,Tops,23.4,105,37,No,2025-12-31
731,Women,Perfume,Perfume,31.77,61,20,Yes,2025-10-26
732,Men,Sportswear,Sportswear,67.43,58,23,No,2025-09-24
733,Women,Accessories,Accessories,37.98,117,20,Yes,2025-08-18
734,Men,Accessories,Footwear,120.81,91,24,No,2025-09-20
735,Kids,Clothing,Outerwear,179.59,159,11,No,2025-05-20
736,Kids,Clothing,Outerwear,123.57,72,9,No,2025-09-26
737,Men,Clothing,Dresses,48.18,135,8,No,2025-11-01
738,Kids,Accessories,Footwear,77.11,192,22,No,2025-11-09
739,Women,Clothing,Dresses,58.0,116,8,Yes,2025-02-04
740,Women,Clothing,Tops,35.33,177,29,No,2025-03-20
741,Women,Clothing,Tops,15.01,66,30,No,2025-09-01
742,Women,Accessories,Footwear,113.24,26,21,No,2025-06-18
743,Women,Accessories,Accessories,28.05,144,27,No,2025-11-04
744,Men,Clothing,Bottoms,45.67,181,8,No,2025-08-06
745,Men,Perfume,Perfume,55.71,54,12,No,2025-10-19
746,Women,Perfume,Perfume,60.7,51,18,Yes,2025-06-05
747,Men,Sportswear,Sportswear,55.71,50,8,No,2025-02-08
748,Women,Accessories,Footwear,92.8,151,15,No,2025-09-25
749,Women,Accessories,Footwear,64.94,20,17,No,2025-02-13
750,Women,Perfume,Perfume,50.98,114,9,Yes,2025-02-02
751,Women,Clothing,Bottoms,68.02,174,11,No,2025-11-28
752,Kids,Clothing,Outerwear,128.03,136,3,No,2025-06-21
753,Women,Accessories,Accessories,15.68,185,14,No,2025-12-30
754,Kids,Clothing,Dresses,56.47,142,22,Yes,2025-04-08
755,Men,Sportswear,Sportswear,55.51,191,10,No,2025-07-04
756,Men,Perfume,Perfume,34.84,114,18,Yes,2025-08-12
757,Kids,Clothing,Outerwear,128.59,192,7,Yes,2025-08-03
758,Men,Accessories,Accessories,25.7,93,36,No,2025-09-28
759,Kids,Clothing,Tops,22.35,102,19,Yes,2025-02-04
760,Women,Perfume,Perfume,71.29,112,23,No,2025-01-08
761,Kids,Accessories,Footwear,82.7,198,7,Yes,2025-12-09
762,Men,Perfume,Perfume,72.68,79,18,No,2025-11-23
763,Kids,Clothing,Dresses,79.34,41,21,No,2025-01-01
764,Women,Perfume,Perfume,55.35,132,22,Yes,2025-07-07
765,Women,Accessories,Footwear,101.25,183,15,No,2025-01-25
766,Women,Accessories,Accessories,12.73,47,27,No,2025-11-15
767,Men,Sportswear,Sportswear,60.3,174,19,No,2025-08-08
768,Men,Sportswear,Sportswear,34.74,86,12,No,2025-10-07
769,Kids,Accessories,Accessories,17.11,44,29,Yes,2025-12-04
770,Women,Accessories,Accessories,13.37,194,21,Yes,2025-04-24
771,Kids,Clothing,Tops,50.21,54,16,Yes,2025-08-26
772,Women,Accessories,Accessories,16.74,70,20,No,2025-05-31
773,Women,Perfume,Perfume,40.05,111,5,No,2025-06-29
774,Men,Accessories,Accessories,38.72,118,11,No,2025-06-17
775,Women,Clothing,Dresses,61.18,73,20,No,2025-06-22
776,Women,Perfume,Perfume,76.96,104,12,Yes,2025-03-06
777,Women,Perfume,Perfume,38.17,106,15,No,2025-12-18
778,Women,Clothing,Tops,30.74,168,34,Yes,2025-12-13
779,Men,Sportswear,Sportswear,36.56,134,19,Yes,2025-06-19
780,Kids,Accessories,Footwear,90.75,153,13,No,2025-11-09
781,Kids,Clothing,Dresses,60.79,64,17,No,2025-05-28
782,Men,Accessories,Accessories,11.83,47,18,Yes,2025-02-27
783,Women,Clothing,Dresses,84.48,57,10,Yes,2025-05-22
784,Women,Perfume,Perfume,30.46,118,5,Yes,2025-05-26
785,Men,Sportswear,Sportswear,47.41,54,5,Yes,2025-05-06
786,Kids,Accessories,Accessories,19.48,166,32,No,2025-01-16
787,Women,Perfume,Perfume,35.34,61,23,Yes,2025-12-02
788,Kids,Accessories,Footwear,79.24,64,10,No,2025-03-11
789,Men,Sportswear,Sportswear,34.75,50,14,No,2025-09-01
790,Women,Clothing,Outerwear,132.58,23,9,No,2025-05-17
791,Women,Clothing,Bottoms,43.31,140,24,No,2025-09-18
792,Kids,Accessories,Accessories,30.37,32,13,No,2025-11-26
793,Men,Perfume,Perfume,27.98,86,20,No,2025-09-13
794,Men,Accessories,Accessories,10.03,61,22,Yes,2025-05-21
795,Men,Accessories,Footwear,108.22,71,11,No,2025-11-08
796,Kids,Clothing,Bottoms,62.15,104,18,No,2025-07-16
797,Kids,Clothing,Outerwear,78.23,39,13,Yes,2025-05-10
798,Men,Clothing,Dresses,64.5,125,10,No,2025-04-09
799,Women,Perfume,Perfume,58.71,88,23,No,2025-11-14
800,Men,Sportswear,Sportswear,68.73,54,18,Yes,2025-12-24
801,Kids,Accessories,Accessories,33.64,163,24,Yes,2025-06-28
802,Women,Perfume,Perfume,72.53,192,17,No,2025-01-10
803,Women,Clothing,Dresses,71.42,153,21,No,2025-11-27
804,Women,Perfume,Perfume,27.2,47,7,Yes,2025-07-08
805,Women,Perfume,Perfume,77.14,40,11,No,2025-11-24
806,Kids,Accessories,Footwear,68.16,78,11,Yes,2025-06-06
807,Kids,Accessories,Footwear,98.22,54,7,Yes,2025-04-14
808,Kids,Clothing,Outerwear,117.06,191,8,Yes,2025-11-27
809,Women,Clothing,Outerwear,82.7,184,10,No,2025-07-28
810,Kids,Accessories,Accessories,39.44,22,29,No,2025-04-09
811,Women,Perfume,Perfume,62.34,80,21,No,2025-04-26
812,Kids,Accessories,Footwear,67.57,98,19,No,2025-09-28
813,Women,Perfume,Perfume,36.23,150,19,No,2025-12-20
814,Men,Sportswear,Sportswear,79.75,135,21,Yes,2025-02-03
815,Women,Perfume,Perfume,41.43,140,6,Yes,2025-07-11
816,Men,Clothing,Dresses,33.79,110,6,Yes,2025-03-30
817,Women,Clothing,Bottoms,46.89,41,7,No,2025-11-02
818,Women,Clothing,Tops,35.61,149,13,No,2025-12-16
819,Women,Clothing,Tops,53.05,88,29,Yes,2025-11-03
